"measure";"siteName";"date";"labName";"flowRate";"popServ";"PMMV";"value";"value_load";"value_pmmv";"value_avg14d_past";"value_load_avg14d_past";"value_pmmv_avg14d_past"
"RSV";"Mechelen-Noord";2025-12-12;NA;NA;NA;NA;NA;NA;NA;1.34117346938776;58777450014.1089;0.000138304751498975
"RSV";"Mechelen-Noord";2025-12-13;NA;NA;NA;NA;NA;NA;NA;1.3694387755102;59102843439.4044;0.000135766790835108
"RSV";"Mechelen-Noord";2025-12-14;NA;NA;NA;NA;NA;NA;NA;1.40928571428571;59853530955.559;0.000133373387824158
"RSV";"Mechelen-Noord";2025-12-15;"University of Antwerpen Laboratory for Microbiology, Parasitology and Hygiene (LMPH)";916.75;98143;18260.88;1.835;41137595141.7829;0.000100488037816359;1.46071428571429;61029512562.5727;0.000131124542466124
"RSV";"Mechelen-Noord";2025-12-16;NA;NA;NA;NA;NA;NA;NA;1.52301020408163;61800001946.3478;0.000131740210572629
"RSV";"Mechelen-Noord";2025-12-17;NA;NA;NA;NA;NA;NA;NA;1.59617346938776;62164999106.8842;0.000135220392143672
"RSV";"Mechelen-Noord";2025-12-18;NA;NA;NA;NA;NA;NA;NA;1.68020408163265;62124504044.1821;0.000141565087179254
"RSV";"Mechelen-Noord";2025-12-19;NA;NA;NA;NA;NA;NA;NA;1.77510204081633;61678516758.2414;0.000150774295679373
"RSV";"Mechelen-Noord";2025-12-20;NA;NA;NA;NA;NA;NA;NA;1.88086734693878;60827037249.062;0.000162848017644031
"RSV";"Mechelen-Noord";2025-12-21;NA;NA;NA;NA;NA;NA;NA;1.9975;59570065516.6441;0.000177786253073227
"RSV";"Mechelen-Noord";2025-12-22;"University of Antwerpen Laboratory for Microbiology, Parasitology and Hygiene (LMPH)";832.04;98143;7999.87;3.18;64702824246.2529;0.000397506459479967;2.125;57907601560.9875;0.000195589001966961
"RSV";"Mechelen-Noord";2025-12-23;NA;NA;NA;NA;NA;NA;NA;2.25423469387755;56760768582.7864;0.000213003596263559
"RSV";"Mechelen-Noord";2025-12-24;NA;NA;NA;NA;NA;NA;NA;2.38520408163265;56129566582.0407;0.000230030035963021
"RSV";"Mechelen-Noord";2025-12-25;NA;NA;NA;NA;NA;NA;NA;2.51790816326531;56013995558.7505;0.000246668321065347
"RSV";"Mechelen-Noord";2025-12-26;NA;NA;NA;NA;NA;NA;NA;2.65234693877551;56414055512.9157;0.000262918451570538
"RSV";"Mechelen-Noord";2025-12-27;NA;NA;NA;NA;NA;NA;NA;2.78852040816327;57329746444.5363;0.000278780427478592
"RSV";"Mechelen-Noord";2025-12-28;NA;NA;NA;NA;NA;NA;NA;2.92642857142857;58761068353.6123;0.000294254248789511
"RSV";"Mechelen-Noord";2025-12-29;"University of Antwerpen Laboratory for Microbiology, Parasitology and Hygiene (LMPH)";737.96;98143;12159.62;3.79;68394935553.2234;0.000311687371809316;3.06607142857143;60708021240.1438;0.000309339915503294
"RSV";"Mechelen-Noord";2025-12-30;NA;NA;NA;NA;NA;NA;NA;3.16265306122449;61954480070.7378;0.000324367777262481
"RSV";"Mechelen-Noord";2025-12-31;NA;NA;NA;NA;NA;NA;NA;3.21617346938776;63128143598.0443;0.000339337834067073
"RSV";"Mechelen-Noord";2026-01-01;NA;NA;NA;NA;NA;NA;NA;3.22663265306122;64209158557.5302;0.000354250085917069
"RSV";"Mechelen-Noord";2026-01-02;NA;NA;NA;NA;NA;NA;NA;3.1940306122449;65169730378.8495;0.00036910453281247
"RSV";"Mechelen-Noord";2026-01-03;NA;NA;NA;NA;NA;NA;NA;3.11836734693878;65969711349.2799;0.000383901174753276
"RSV";"Mechelen-Noord";2026-01-04;NA;NA;NA;NA;NA;NA;NA;2.99964285714286;66548879899.7381;0.000398640011739486
"RSV";"Mechelen-Noord";2026-01-05;"Sciensano Foodborne Pathogens";NA;98143;1517.31;0.915;NA;0.000603040907922573;2.83785714285714;66812602135.9503;0.000413321043771101
"RSV";"Mechelen-Noord";2026-01-06;NA;NA;NA;NA;NA;NA;NA;2.67997448979592;67076324372.1625;0.000427892269351741
"RSV";"Mechelen-Noord";2026-01-07;NA;NA;NA;NA;NA;NA;NA;2.52599489795918;67340046608.3747;0.000442353688481407
"RSV";"Mechelen-Noord";2026-01-08;NA;NA;NA;NA;NA;NA;NA;2.37591836734694;67603768844.5869;0.000456705301160099
"RSV";"Mechelen-Noord";2026-01-09;NA;NA;NA;NA;NA;NA;NA;2.22974489795918;67867491080.799;0.000470947107387816
"RSV";"Mechelen-Noord";2026-01-10;NA;NA;NA;NA;NA;NA;NA;2.08747448979592;68131213317.0112;0.000485079107164559
"RSV";"Mechelen-Noord";2026-01-11;NA;NA;NA;NA;NA;NA;NA;1.94910714285714;68394935553.2234;0.000499101300490327
"RSV";"Mechelen-Noord";2026-01-12;NA;NA;NA;NA;NA;NA;NA;1.81464285714286;NA;0.000513013687365121
"RSV";"Mechelen-Noord";2026-01-13;NA;NA;NA;NA;NA;NA;NA;1.71964285714286;NA;0.000522967567546248
"RSV";"Mechelen-Noord";2026-01-14;NA;NA;NA;NA;NA;NA;NA;1.66410714285714;NA;0.000528962941033707
"RSV";"Mechelen-Noord";2026-01-15;NA;NA;NA;NA;NA;NA;NA;1.64803571428571;NA;0.000530999807827499
"RSV";"Mechelen-Noord";2026-01-16;NA;NA;NA;NA;NA;NA;NA;1.67142857142857;NA;0.000529078167927624
"RSV";"Mechelen-Noord";2026-01-17;NA;NA;NA;NA;NA;NA;NA;1.73428571428571;NA;0.000523198021334081
"RSV";"Mechelen-Noord";2026-01-18;NA;NA;NA;NA;NA;NA;NA;1.83660714285714;NA;0.000513359368046871
"RSV";"Mechelen-Noord";2026-01-19;"Sciensano Foodborne Pathogens";953.75;98143;7075.23;2.9;67637019451.2089;0.000409880668190292;1.97839285714286;67637019451.2089;0.000499562208065994
"RSV";"Mechelen-Noord";2026-01-20;NA;NA;NA;NA;NA;NA;NA;2.08852040816327;64028349420.161;0.000483038825554845
"RSV";"Mechelen-Noord";2026-01-21;NA;NA;NA;NA;NA;NA;NA;2.16698979591837;60419679389.113;0.000463789220513424
"RSV";"Mechelen-Noord";2026-01-22;NA;NA;NA;NA;NA;NA;NA;2.21380102040816;56811009358.065;0.000441813392941731
"RSV";"Mechelen-Noord";2026-01-23;NA;NA;NA;NA;NA;NA;NA;2.22895408163265;53202339327.017;0.000417111342839766
"RSV";"Mechelen-Noord";2026-01-24;NA;NA;NA;NA;NA;NA;NA;2.21244897959184;49593669295.969;0.00038968307020753
"RSV";"Mechelen-Noord";2026-01-25;NA;NA;NA;NA;NA;NA;NA;2.16428571428571;45984999264.921;0.000359528575045021
"RSV";"Mechelen-Noord";2026-01-26;"Sciensano Foodborne Pathogens";885.96;98143;17125.24;0.79;17115639016.5371;4.61307403575074e-05;2.08446428571429;42376329233.873;0.000326647857352241
"RSV";"Mechelen-Noord";2026-01-27;NA;NA;NA;NA;NA;NA;NA;1.99492346938776;40339923619.7133;0.000295647613702816
"RSV";"Mechelen-Noord";2026-01-28;NA;NA;NA;NA;NA;NA;NA;1.89566326530612;39404103097.3754;0.000266527844096748
"RSV";"Mechelen-Noord";2026-01-29;NA;NA;NA;NA;NA;NA;NA;1.78668367346939;39268708096.3624;0.000239288548534035
"RSV";"Mechelen-Noord";2026-01-30;NA;NA;NA;NA;NA;NA;NA;1.66798469387755;39733632236.3432;0.000213929727014678
"RSV";"Mechelen-Noord";2026-01-31;NA;NA;NA;NA;NA;NA;NA;1.53956632653061;40660340330.9345;0.000190451379538677
"RSV";"Mechelen-Noord";2026-02-01;NA;NA;NA;NA;NA;NA;NA;1.40142857142857;41949878675.5769;0.000168853506106032
"RSV";"Mechelen-Noord";2026-02-02;"Sciensano Foodborne Pathogens";3234.33;98143;6201.57;0.83;65646916845.827;0.000133837076740245;1.25357142857143;41807728489.4782;0.000149136106716743
"RSV";"Mechelen-Noord";2026-02-03;NA;NA;NA;NA;NA;NA;NA;1.13076530612245;41797472422.0613;0.00013312485655392
"RSV";"Mechelen-Noord";2026-02-04;NA;NA;NA;NA;NA;NA;NA;1.03301020408163;41919110473.3264;0.000120819755617562
"RSV";"Mechelen-Noord";2026-02-05;NA;NA;NA;NA;NA;NA;NA;0.96030612244898;42172642643.2733;0.000112220803907671
"RSV";"Mechelen-Noord";2026-02-06;NA;NA;NA;NA;NA;NA;NA;0.91265306122449;42558068931.9022;0.000107328001424244
"RSV";"Mechelen-Noord";2026-02-07;NA;NA;NA;NA;NA;NA;NA;0.890051020408163;43075389339.2129;0.000106141348167284
"RSV";"Mechelen-Noord";2026-02-08;NA;NA;NA;NA;NA;NA;NA;0.8925;43724603865.2054;0.000108660844136789
"RSV";"Mechelen-Noord";2026-02-09;"Sciensano Foodborne Pathogens";976.25;98143;8815.38;1.175;28051160041.9796;0.000133289773101103;0.92;44505712509.8799;0.000114886489332761
"RSV";"Montignies-sur-Sambre";2025-09-08;"Sciensano Foodborne Pathogens";1427;123576;6077.53;0;0;0;NA;NA;NA
"RSV";"Montignies-sur-Sambre";2025-09-09;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"RSV";"Montignies-sur-Sambre";2025-09-10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"RSV";"Montignies-sur-Sambre";2025-09-11;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"RSV";"Montignies-sur-Sambre";2025-09-12;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"RSV";"Montignies-sur-Sambre";2025-09-13;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"RSV";"Montignies-sur-Sambre";2025-09-14;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"RSV";"Montignies-sur-Sambre";2025-09-15;"Sciensano Foodborne Pathogens";2093;123576;9143.86;0;0;0;NA;NA;NA
"RSV";"Montignies-sur-Sambre";2025-09-16;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"RSV";"Montignies-sur-Sambre";2025-09-17;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"RSV";"Montignies-sur-Sambre";2025-09-18;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"RSV";"Montignies-sur-Sambre";2025-09-19;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"RSV";"Montignies-sur-Sambre";2025-09-20;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"RSV";"Montignies-sur-Sambre";2025-09-21;NA;NA;NA;NA;NA;NA;NA;0;0;0
"RSV";"Montignies-sur-Sambre";2025-09-22;"Sciensano Foodborne Pathogens";1435;123576;16376.72;0;0;0;0;0;0
"RSV";"Montignies-sur-Sambre";2025-09-23;NA;NA;NA;NA;NA;NA;NA;0;0;0
"RSV";"Montignies-sur-Sambre";2025-09-24;NA;NA;NA;NA;NA;NA;NA;0;0;0
"RSV";"Montignies-sur-Sambre";2025-09-25;NA;NA;NA;NA;NA;NA;NA;0;0;0
"RSV";"Montignies-sur-Sambre";2025-09-26;NA;NA;NA;NA;NA;NA;NA;0;0;0
"RSV";"Montignies-sur-Sambre";2025-09-27;NA;NA;NA;NA;NA;NA;NA;0;0;0
"RSV";"Montignies-sur-Sambre";2025-09-28;NA;NA;NA;NA;NA;NA;NA;0;0;0
"RSV";"Montignies-sur-Sambre";2025-09-29;"Sciensano Foodborne Pathogens";1403;123576;12355.43;0;0;0;0;0;0
"RSV";"Montignies-sur-Sambre";2025-09-30;NA;NA;NA;NA;NA;NA;NA;0.0013265306122449;40911451.0049504;1.13023000458804e-07
"RSV";"Montignies-sur-Sambre";2025-10-01;NA;NA;NA;NA;NA;NA;NA;0.00397959183673469;122734353.014851;3.39069001376411e-07
"RSV";"Montignies-sur-Sambre";2025-10-02;NA;NA;NA;NA;NA;NA;NA;0.00795918367346939;245468706.029703;6.78138002752823e-07
"RSV";"Montignies-sur-Sambre";2025-10-03;NA;NA;NA;NA;NA;NA;NA;0.013265306122449;409114510.049504;1.13023000458804e-06
"RSV";"Montignies-sur-Sambre";2025-10-04;NA;NA;NA;NA;NA;NA;NA;0.0198979591836735;613671765.074257;1.69534500688206e-06
"RSV";"Montignies-sur-Sambre";2025-10-05;NA;NA;NA;NA;NA;NA;NA;0.0278571428571429;859140471.103959;2.37348300963488e-06
"RSV";"Montignies-sur-Sambre";2025-10-06;"Sciensano Foodborne Pathogens";1588;123576;11736.82;0.13;4009322198.48514;1.10762540449628e-05;0.0371428571428571;1145520628.13861;3.16464401284651e-06
"RSV";"Montignies-sur-Sambre";2025-10-07;NA;NA;NA;NA;NA;NA;NA;0.0451020408163265;1390989334.16831;3.84278201559933e-06
"RSV";"Montignies-sur-Sambre";2025-10-08;NA;NA;NA;NA;NA;NA;NA;0.051734693877551;1595546589.19307;4.40789701789335e-06
"RSV";"Montignies-sur-Sambre";2025-10-09;NA;NA;NA;NA;NA;NA;NA;0.0570408163265306;1759192393.21287;4.85998901972856e-06
"RSV";"Montignies-sur-Sambre";2025-10-10;NA;NA;NA;NA;NA;NA;NA;0.0610204081632653;1881926746.22772;5.19905802110498e-06
"RSV";"Montignies-sur-Sambre";2025-10-11;NA;NA;NA;NA;NA;NA;NA;0.0636734693877551;1963749648.23762;5.42510402202258e-06
"RSV";"Montignies-sur-Sambre";2025-10-12;NA;NA;NA;NA;NA;NA;NA;0.065;2004661099.24257;5.53812702248139e-06
"RSV";"Montignies-sur-Sambre";2025-10-13;"Sciensano Foodborne Pathogens";1433;123576;3055.96;0;0;0;0.065;2004661099.24257;5.53812702248139e-06
"RSV";"Montignies-sur-Sambre";2025-10-14;NA;NA;NA;NA;NA;NA;NA;0.065;2028053792.89024;5.55679377272072e-06
"RSV";"Montignies-sur-Sambre";2025-10-15;NA;NA;NA;NA;NA;NA;NA;0.065;2074839180.18557;5.59412727319938e-06
"RSV";"Montignies-sur-Sambre";2025-10-16;NA;NA;NA;NA;NA;NA;NA;0.065;2145017261.12857;5.65012752391736e-06
"RSV";"Montignies-sur-Sambre";2025-10-17;NA;NA;NA;NA;NA;NA;NA;0.065;2238588035.71924;5.72479452487468e-06
"RSV";"Montignies-sur-Sambre";2025-10-18;NA;NA;NA;NA;NA;NA;NA;0.065;2355551503.95757;5.81812827607132e-06
"RSV";"Montignies-sur-Sambre";2025-10-19;NA;NA;NA;NA;NA;NA;NA;0.065;2495907665.84358;5.9301287775073e-06
"RSV";"Montignies-sur-Sambre";2025-10-20;"Sciensano Foodborne Pathogens";2496;123576;10073.15;0.13;6301806175.9565;1.2905595568417e-05;0.065;2659656521.37724;6.0607960291826e-06
"RSV";"Montignies-sur-Sambre";2025-10-21;NA;NA;NA;NA;NA;NA;NA;0.065;2800012683.26325;6.17279653061858e-06
"RSV";"Montignies-sur-Sambre";2025-10-22;NA;NA;NA;NA;NA;NA;NA;0.065;2916976151.50158;6.26613028181522e-06
"RSV";"Montignies-sur-Sambre";2025-10-23;NA;NA;NA;NA;NA;NA;NA;0.065;3010546926.09225;6.34079728277254e-06
"RSV";"Montignies-sur-Sambre";2025-10-24;NA;NA;NA;NA;NA;NA;NA;0.065;3080725007.03525;6.39679753349053e-06
"RSV";"Montignies-sur-Sambre";2025-10-25;NA;NA;NA;NA;NA;NA;NA;0.065;3127510394.33058;6.43413103396919e-06
"RSV";"Montignies-sur-Sambre";2025-10-26;NA;NA;NA;NA;NA;NA;NA;0.065;3150903087.97825;6.45279778420851e-06
"RSV";"Montignies-sur-Sambre";2025-10-27;"Sciensano Foodborne Pathogens";2142;123576;12987.16;0;0;0;0.065;3150903087.97825;6.45279778420851e-06
"RSV";"Montignies-sur-Sambre";2025-10-28;NA;NA;NA;NA;NA;NA;NA;0.0636734693877551;3086598943.32563;6.32110803351038e-06
"RSV";"Montignies-sur-Sambre";2025-10-29;NA;NA;NA;NA;NA;NA;NA;0.0610204081632653;2957990654.0204;6.05772853211412e-06
"RSV";"Montignies-sur-Sambre";2025-10-30;NA;NA;NA;NA;NA;NA;NA;0.0570408163265306;2765078220.06254;5.66265928001972e-06
"RSV";"Montignies-sur-Sambre";2025-10-31;NA;NA;NA;NA;NA;NA;NA;0.051734693877551;2507861641.45208;5.13590027722719e-06
"RSV";"Montignies-sur-Sambre";2025-11-01;NA;NA;NA;NA;NA;NA;NA;0.0451020408163265;2186340918.18899;4.47745152373652e-06
"RSV";"Montignies-sur-Sambre";2025-11-02;NA;NA;NA;NA;NA;NA;NA;0.0371428571428571;1800516050.27328;3.68731301954772e-06
"RSV";"Montignies-sur-Sambre";2025-11-03;"Sciensano Foodborne Pathogens";1862;123576;7089.26;0;0;0;0.0278571428571429;1350387037.70496;2.76548476466079e-06
"RSV";"Montignies-sur-Sambre";2025-11-04;NA;NA;NA;NA;NA;NA;NA;0.0252551020408163;1171918660.6474;2.33837650001968e-06
"RSV";"Montignies-sur-Sambre";2025-11-05;NA;NA;NA;NA;NA;NA;NA;0.0293367346938775;1265110919.1006;2.40598822562437e-06
"RSV";"Montignies-sur-Sambre";2025-11-06;NA;NA;NA;NA;NA;NA;NA;0.0401020408163265;1629963813.06455;2.96831994147489e-06
"RSV";"Montignies-sur-Sambre";2025-11-07;NA;NA;NA;NA;NA;NA;NA;0.0575510204081633;2266477342.53927;4.02537164757122e-06
"RSV";"Montignies-sur-Sambre";2025-11-08;NA;NA;NA;NA;NA;NA;NA;0.0816836734693877;3174651507.52474;5.57714334391336e-06
"RSV";"Montignies-sur-Sambre";2025-11-09;NA;NA;NA;NA;NA;NA;NA;0.1125;4354486308.02098;7.62363503050132e-06
"RSV";"Montignies-sur-Sambre";2025-11-10;"Sciensano Foodborne Pathogens";1993;123576;14756.74;0.525;20320936104.0979;3.55769634756728e-05;0.15;5805981744.02797;1.01648467073351e-05
"RSV";"Montignies-sur-Sambre";2025-11-11;NA;NA;NA;NA;NA;NA;NA;0.184795918367347;7124472356.43141;1.25201666081851e-05
"RSV";"Montignies-sur-Sambre";2025-11-12;NA;NA;NA;NA;NA;NA;NA;0.216887755102041;8309958145.23129;1.46895947330513e-05
"RSV";"Montignies-sur-Sambre";2025-11-13;NA;NA;NA;NA;NA;NA;NA;0.246275510204082;9362439110.42762;1.66731310819338e-05
"RSV";"Montignies-sur-Sambre";2025-11-14;NA;NA;NA;NA;NA;NA;NA;0.272959183673469;10281915252.0204;1.84707756548326e-05
"RSV";"Montignies-sur-Sambre";2025-11-15;NA;NA;NA;NA;NA;NA;NA;0.296938775510204;11068386570.0096;2.00825284517475e-05
"RSV";"Montignies-sur-Sambre";2025-11-16;NA;NA;NA;NA;NA;NA;NA;0.318214285714286;11721853064.3953;2.15083894726787e-05
"RSV";"Montignies-sur-Sambre";2025-11-17;"Sciensano Foodborne Pathogens";1443;123576;14977.33;0.26;7286463390.9497;1.73595694292641e-05;0.336785714285714;12242314735.1774;2.27483587176261e-05
"RSV";"Montignies-sur-Sambre";2025-11-18;NA;NA;NA;NA;NA;NA;NA;0.348673469387755;12518785101.9219;2.35938852539236e-05
"RSV";"Montignies-sur-Sambre";2025-11-19;NA;NA;NA;NA;NA;NA;NA;0.353877551020408;12551264164.6288;2.40449690815712e-05
"RSV";"Montignies-sur-Sambre";2025-11-20;NA;NA;NA;NA;NA;NA;NA;0.352397959183674;12339751923.298;2.41016102005687e-05
"RSV";"Montignies-sur-Sambre";2025-11-21;NA;NA;NA;NA;NA;NA;NA;0.344234693877551;11884248377.9295;2.37638086109164e-05
"RSV";"Montignies-sur-Sambre";2025-11-22;NA;NA;NA;NA;NA;NA;NA;0.329387755102041;11184753528.5235;2.30315643126141e-05
"RSV";"Montignies-sur-Sambre";2025-11-23;NA;NA;NA;NA;NA;NA;NA;0.307857142857143;10241267375.0798;2.19048773056618e-05
"RSV";"Montignies-sur-Sambre";2025-11-24;"Sciensano Foodborne Pathogens";1464;123576;9102.91;0.13;3696251699.3591;1.42811474572417e-05;0.279642857142857;9053789917.59842;2.03837475900596e-05
"RSV";"Montignies-sur-Sambre";2025-11-25;NA;NA;NA;NA;NA;NA;NA;0.25280612244898;7961600429.64554;1.89027836559794e-05
"RSV";"Montignies-sur-Sambre";2025-11-26;NA;NA;NA;NA;NA;NA;NA;0.22734693877551;6964698911.22112;1.74619855034215e-05
"RSV";"Montignies-sur-Sambre";2025-11-27;NA;NA;NA;NA;NA;NA;NA;0.203265306122449;6063085362.32516;1.60613531323856e-05
"RSV";"Montignies-sur-Sambre";2025-11-28;NA;NA;NA;NA;NA;NA;NA;0.180561224489796;5256759782.95766;1.47008865428718e-05
"RSV";"Montignies-sur-Sambre";2025-11-29;NA;NA;NA;NA;NA;NA;NA;0.159234693877551;4545722173.11862;1.33805857348801e-05
"RSV";"Montignies-sur-Sambre";2025-11-30;NA;NA;NA;NA;NA;NA;NA;0.139285714285714;3929972532.80803;1.21004507084106e-05
"RSV";"Montignies-sur-Sambre";2025-12-01;"Sciensano Foodborne Pathogens";2209;123576;4402.7;0;0;0;0.120714285714286;3409510862.02591;1.08604814634632e-05
"RSV";"Montignies-sur-Sambre";2025-12-02;NA;NA;NA;NA;NA;NA;NA;0.107448979591837;3133435856.3779;9.84582534264721e-06
"RSV";"Montignies-sur-Sambre";2025-12-03;NA;NA;NA;NA;NA;NA;NA;0.0994897959183673;3101747515.86399;9.05648234596277e-06
"RSV";"Montignies-sur-Sambre";2025-12-04;NA;NA;NA;NA;NA;NA;NA;0.0968367346938775;3314445840.48418;8.49245247340982e-06
"RSV";"Montignies-sur-Sambre";2025-12-05;NA;NA;NA;NA;NA;NA;NA;0.0994897959183673;3771530830.23848;8.15373572498837e-06
"RSV";"Montignies-sur-Sambre";2025-12-06;NA;NA;NA;NA;NA;NA;NA;0.107448979591837;4473002485.12689;8.04033210069842e-06
"RSV";"Montignies-sur-Sambre";2025-12-07;NA;NA;NA;NA;NA;NA;NA;0.120714285714286;5418860805.14941;8.15224160053996e-06
"RSV";"Montignies-sur-Sambre";2025-12-08;"Sciensano Foodborne Pathogens";2688;123576;20523.87;0.39;20359681491.5518;1.90022641928642e-05;0.139285714285714;6609105790.30602;8.48946422451299e-06
"RSV";"Montignies-sur-Sambre";2025-12-09;NA;NA;NA;NA;NA;NA;NA;0.157857142857143;7724123170.34019;9.26208886385479e-06
"RSV";"Montignies-sur-Sambre";2025-12-10;NA;NA;NA;NA;NA;NA;NA;0.176428571428571;8763912945.2519;1.04701155185653e-05
"RSV";"Montignies-sur-Sambre";2025-12-11;NA;NA;NA;NA;NA;NA;NA;0.195;9728475115.04116;1.21135441886447e-05
"RSV";"Montignies-sur-Sambre";2025-12-12;NA;NA;NA;NA;NA;NA;NA;0.213571428571429;10617809679.708;1.41923748740927e-05
"RSV";"Montignies-sur-Sambre";2025-12-13;NA;NA;NA;NA;NA;NA;NA;0.232142857142857;11431916639.2523;1.67066075749096e-05
"RSV";"Montignies-sur-Sambre";2025-12-14;NA;NA;NA;NA;NA;NA;NA;0.250714285714286;12170795993.6742;1.96562422910952e-05
"RSV";"Montignies-sur-Sambre";2025-12-15;"Sciensano Foodborne Pathogens";1840;123576;5486.33;0.26;9291124490.19227;4.73905142417609e-05;0.269285714285714;12834447742.9737;2.30412790226495e-05
"RSV";"Montignies-sur-Sambre";2025-12-16;NA;NA;NA;NA;NA;NA;NA;0.290612244897959;13500747123.4755;2.68171122195828e-05
"RSV";"Montignies-sur-Sambre";2025-12-17;NA;NA;NA;NA;NA;NA;NA;0.31469387755102;14169694135.1798;3.09837418818952e-05
"RSV";"Montignies-sur-Sambre";2025-12-18;NA;NA;NA;NA;NA;NA;NA;0.341530612244898;14841288778.0865;3.55411680095865e-05
"RSV";"Montignies-sur-Sambre";2025-12-19;NA;NA;NA;NA;NA;NA;NA;0.371122448979592;15515531052.1956;4.04893906026569e-05
"RSV";"Montignies-sur-Sambre";2025-12-20;NA;NA;NA;NA;NA;NA;NA;0.403469387755102;16192420957.5071;4.58284096611062e-05
"RSV";"Montignies-sur-Sambre";2025-12-21;NA;NA;NA;NA;NA;NA;NA;0.438571428571429;16871958494.021;5.15582251849346e-05
"RSV";"Montignies-sur-Sambre";2025-12-22;"Sciensano Foodborne Pathogens";1674;123576;8787.78;0.92;29910273839.5805;0.000104690832041767;0.476428571428571;17554143661.7374;5.76788371741419e-05
"RSV";"Montignies-sur-Sambre";2025-12-23;NA;NA;NA;NA;NA;NA;NA;0.507551020408163;18083831158.0216;6.3789531064247e-05
"RSV";"Montignies-sur-Sambre";2025-12-24;NA;NA;NA;NA;NA;NA;NA;0.531938775510204;18461020982.8736;6.98903068552498e-05
"RSV";"Montignies-sur-Sambre";2025-12-25;NA;NA;NA;NA;NA;NA;NA;0.549591836734694;18685713136.2936;7.59811645471502e-05
"RSV";"Montignies-sur-Sambre";2025-12-26;NA;NA;NA;NA;NA;NA;NA;0.560510204081633;18757907618.2813;8.20621041399484e-05
"RSV";"Montignies-sur-Sambre";2025-12-27;NA;NA;NA;NA;NA;NA;NA;0.564693877551021;18677604428.837;8.81331256336443e-05
"RSV";"Montignies-sur-Sambre";2025-12-28;NA;NA;NA;NA;NA;NA;NA;0.562142857142857;18444803567.9605;9.41942290282379e-05
"RSV";"Montignies-sur-Sambre";2025-12-29;"Sciensano Foodborne Pathogens";1543.49;123576;984.05;0.13;3896945037.87143;0.000132107108378639;0.552857142857143;18059505035.6519;0.000100245414323729
"RSV";"Montignies-sur-Sambre";2025-12-30;NA;NA;NA;NA;NA;NA;NA;0.536836734693878;17464206602.4312;0.000105773312649716
"RSV";"Montignies-sur-Sambre";2025-12-31;NA;NA;NA;NA;NA;NA;NA;0.514081632653061;16658908268.2986;0.000110777924006199
"RSV";"Montignies-sur-Sambre";2026-01-01;NA;NA;NA;NA;NA;NA;NA;0.484591836734694;15643610033.2539;0.000115259248393177
"RSV";"Montignies-sur-Sambre";2026-01-02;NA;NA;NA;NA;NA;NA;NA;0.448367346938776;14418311897.2973;0.00011921728581065
"RSV";"Montignies-sur-Sambre";2026-01-03;NA;NA;NA;NA;NA;NA;NA;0.405408163265306;12983013860.4286;0.000122652036258619
"RSV";"Montignies-sur-Sambre";2026-01-04;NA;NA;NA;NA;NA;NA;NA;0.355714285714286;11337715922.6479;0.000125563499737084
"RSV";"Montignies-sur-Sambre";2026-01-05;"Sciensano Foodborne Pathogens";1559;123576;NA;0.13;3936104097.88308;NA;0.299285714285714;9482418083.95528;0.000127951676246044
"RSV";"Montignies-sur-Sambre";2026-01-06;NA;NA;NA;NA;NA;NA;NA;0.260255102040816;8226823833.43705;0.000130121504984104
"RSV";"Montignies-sur-Sambre";2026-01-07;NA;NA;NA;NA;NA;NA;NA;0.238622448979592;7570933171.09326;0.000132072985951262
"RSV";"Montignies-sur-Sambre";2026-01-08;NA;NA;NA;NA;NA;NA;NA;0.234387755102041;7514746096.92391;0.000133806119147519
"RSV";"Montignies-sur-Sambre";2026-01-09;NA;NA;NA;NA;NA;NA;NA;0.247551020408163;8058262610.92901;0.000135320904572875
"RSV";"Montignies-sur-Sambre";2026-01-10;NA;NA;NA;NA;NA;NA;NA;0.278112244897959;9201482713.10855;0.00013661734222733
"RSV";"Montignies-sur-Sambre";2026-01-11;NA;NA;NA;NA;NA;NA;NA;0.326071428571429;10944406403.4625;0.000137695432110885
"RSV";"Montignies-sur-Sambre";2026-01-12;"Sciensano Foodborne Pathogens";1808;123576;7249.72;1.045;36693726937.2694;0.000144143497955783;0.391428571428571;13287033681.991;0.000138555174223538
"RSV";"Montignies-sur-Sambre";2026-01-13;NA;NA;NA;NA;NA;NA;NA;0.450102040816326;15388854086.9834;0.00013931606464065
"RSV";"Montignies-sur-Sambre";2026-01-14;NA;NA;NA;NA;NA;NA;NA;0.502091836734694;17249867618.4399;0.000139978103362221
"RSV";"Montignies-sur-Sambre";2026-01-15;NA;NA;NA;NA;NA;NA;NA;0.547397959183673;18870074276.3604;0.00014054129038825
